topics,source_tweet,branches,fold_stance_labels_text,fold_stance_labels,Veracitylabels_text,Veracitylabels
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', 'Heartbreaking for #HamOnt and Canada. “@Telegraph: Soldier killed in Canada shooting was a young reservist with a son http://t.co/wGQhZwKFEG']","['support', 'deny']","[0, 1]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph RIP Nathan,, we love you']","['support', 'support']","[0, 0]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph @20committee the price we pay for allowing Muslim 5th Columns to roam freely in the West. Enough.']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph @Momma4America Very sad day for his family friends and Canada. Rest in peace.', '@evening_grace @Telegraph  Yes it is.']","['support', 'comment', 'support']","[0, 3, 0]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph @molodyko It is sad to see this news.  However, at least he leaves a son who will honor him.  Many soldiers die without children.', '@DavidRomeiPHD @Telegraph @molodyko \n\nIf IS employed US NATO tactics they would have killed his son too \nAnd blamed his father for his death']","['support', 'support', 'comment']","[0, 0, 3]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', 'Sad. @Telegraph Soldier killed in Canada shooting was a young reservist with a 6yr old son http://t.co/tmW05dP9aV http://t.co/PssQRiRqmo”']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph RIP']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph @TelegraphNews This is very sad. I just wish that the was a better place :(']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,"['Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7', '@Telegraph @Momma4America RIP Nathan. :(']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,"['BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw', '@CBCNews yessss!!']","['support', 'support']","[0, 0]",true,0
ottawashooting,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,"['BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw', 'Bizar..Gister Montréal vandaag Ottawa. @CBCNews: BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/K7RVl9OYJV”']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,"['BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw', '@CBCNews @michellemalkin 2nd ISIS attack in Canada in two days']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,"['BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw', '@CBCNews @michellemalkin \n\nAnd this: https://t.co/HSrkQbMfbn']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,"['BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw', '@CBCNews @KimSulli 😱omg hope !!!!!!']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,"['BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw', '@CBCNews 😱 why!!!']","['support', 'query']","[0, 2]",true,0
ottawashooting,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,"['BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw', 'Christ. Ottawa friends, stay safe ❤️ ""@CBCNews: BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/dNA1GVgARg”']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,"['BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw', '@CBCNews']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,"['BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw', '“@CBCNews: BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/rOSrLhBDt7”. Be safe out there folks in Uniform']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,"['BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw', 'Lord, have mercy. Protect those who protect us ""@CBCNews: Soldier shot at National War Memorial in Ottawa http://t.co/QigaeO0wo9”']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw,"['BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/pp6hcfWcRw', 'Ondertussen in Canada... “@CBCNews: BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://t.co/bKjPZlkg3B”']","['support', 'support']","[0, 0]",true,0
ottawashooting,"BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.","['BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.', '@jfxm @locustiya may secularism thrive! Order more investigations against those oppose terrorism']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,"BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.","['BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.', '@JFXM wats happening?@AbuSaalihah1']","['support', 'query']","[0, 2]",unverified,2
ottawashooting,"BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.","['BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.']",['support'],[0],unverified,2
ottawashooting,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm","['BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm', '@20committee the incident yesterday (car) in Canada was that a terrorist attack as well?', '@aniekan_o sure looks like one']","['support', 'support', 'query']","[0, 0, 2]",unverified,2
ottawashooting,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm","['BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm', '@20committee @kshaidle maybe we should start revoking passports AFTER they leave...', ""Yes:) except in Australia there's a discussion to let 'sympathizers' reenter OZ to rehabilitate! WTF! @MarkOkanagan @20committee @kshaidle""]","['support', 'support', 'deny']","[0, 0, 1]",unverified,2
ottawashooting,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm","['BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm', '@20committee   A high risk traveller!  But a risk to #Canadians and government officials , he was okay ?']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm","['BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm', '@20committee @BlogsofWar How come we have to pussy foot around terrorism for hours before calling what it is.']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm","['BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm', '@20committee Pathetic.']","['support', 'support']","[0, 0]",unverified,2
ottawashooting,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm","['BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm', '@20committee Oh, so they already know where Z-B had gone to? Any travels to the Levant recently?', '@chrisjefferson no info yet']","['support', 'comment', 'comment']","[0, 3, 3]",unverified,2
ottawashooting,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm","['BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm', ""If Michael Zehaf-Bebeau had his passport confiscated doesn't it make sense to track his movements - was this done? @20committee @BlogsofWar"", ""@aenk963 @BlogsofWar yes, but CSIS can't watch that many 24/7"", 'micro chip them - Just an uncivil thought :) @20committee @BlogsofWar']","['support', 'query', 'query', 'deny']","[0, 2, 2, 1]",unverified,2
ottawashooting,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm","['BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm', '@20committee @kshaidle It makes more sense to let them leave, and invalidate their passports before they return.']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm","['BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm', '@20committee @sqwerin and @BarackObama still refuses to call it terrorism!']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm","['BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://t.co/dPeMQ78jzm', '@20committee @AresXtra They must put high risk travelers in civilian detaine camps to prevent attacks.US does this with suspect japs in WWII']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,"#RIPNathanCirillo

RT @globeandmail: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss","['#RIPNathanCirillo\n\nRT @globeandmail: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss', '@Cameron_Gray @julieG1 @globeandmail Effed-up for so many reasons.']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"#RIPNathanCirillo

RT @globeandmail: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss","['#RIPNathanCirillo\n\nRT @globeandmail: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss', '@Cameron_Gray @CFLancop @globeandmail Rest in Peace, Cpl Cirillo.  Prayers for his famil.']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"#RIPNathanCirillo

RT @globeandmail: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss","['#RIPNathanCirillo\n\nRT @globeandmail: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss', '@Cameron_Gray @globeandmail I am so sorry for him, his family and friends. May his memory be a blessing.']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"#RIPNathanCirillo

RT @globeandmail: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss","['#RIPNathanCirillo\n\nRT @globeandmail: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss', '@Cameron_Gray @globeandmail Rest In Peace Soldier and God Bless You.']","['support', 'comment']","[0, 3]",true,0
